lat,long,zip_code
48.4909,-4.5737,29290.0
48.5,-4.6,29290.0
48.4667,-4.5667,29290.0
48.5833,-3.8333,29299.0
47.85,-3.4667,29300.0
47.9364,-3.4154,29300.0
47.9,-3.5333,29300.0
47.8667,-3.55,29300.0
47.9014,-3.4403,29300.0
47.9035,-3.5767,29300.0
47.8572,-3.6044,29300.0
47.9367,-3.4787,29310.0
47.9667,-3.5333,29310.0
48.0,-4.1,29320.0
48.0,-4.1,29321.0
48.0,-4.1,29322.0
48.0,-4.1,29323.0
48.0,-4.1,29324.0
48.0,-4.1,29325.0
48.0,-4.1,29326.0
48.0,-4.1,29327.0
48.0,-4.1,29328.0
48.0,-4.1,29330.0
48.0,-4.1,29331.0
48.0,-4.1,29332.0
48.0,-4.1,29333.0
48.0,-4.1,29334.0
48.0,-4.1,29335.0
48.0,-4.1,29336.0
48.0,-4.1,29337.0
47.8333,-3.7,29340.0
47.8142,-3.6289,29350.0
47.7961,-3.585,29360.0
48.0593,-3.8306,29370.0
47.9942,-3.8897,29370.0
47.8948,-3.6408,29380.0
47.9323,-3.6976,29380.0
47.95,-3.6333,29380.0
48.0333,-3.7,29390.0
48.0991,-3.7837,29390.0
47.8667,-3.55,29391.0
47.8667,-3.55,29392.0
47.8667,-3.55,29393.0
47.8667,-3.55,29394.0
47.8667,-3.55,29395.0
47.8667,-3.55,29396.0
47.8667,-3.55,29397.0
47.8667,-3.55,29398.0
47.8667,-3.55,29399.0
48.4916,-4.0414,29400.0
48.4973,-4.2024,29400.0
48.45,-4.0,29400.0
48.5167,-4.2167,29400.0
48.4537,-4.0652,29400.0
48.55,-4.0833,29400.0
48.4667,-4.1,29400.0
48.5167,-4.15,29400.0
48.488,-3.9971,29400.0
48.5298,-4.1157,29400.0
48.5078,-4.0683,29400.0
48.5078,-4.0683,29401.0
48.5078,-4.0683,29402.0
48.5078,-4.0683,29403.0
48.5078,-4.0683,29404.0
48.5078,-4.0683,29406.0
48.5078,-4.0683,29407.0
48.5078,-4.0683,29409.0
48.5211,-3.9467,29410.0
48.4796,-3.7938,29410.0
48.45,-3.8833,29410.0
48.5,-3.8667,29410.0
48.4667,-3.9667,29410.0
48.5497,-3.9621,29410.0
48.5167,-3.95,29410.0
48.4525,-4.2525,29411.0
48.4525,-4.2525,29412.0
48.4525,-4.2525,29413.0
48.4525,-4.2525,29414.0
48.4525,-4.2525,29419.0
48.5833,-4.0333,29420.0
48.6333,-4.0,29420.0
48.6192,-4.0252,29420.0
48.5797,-4.2091,29430.0
48.6167,-4.2167,29430.0
48.6167,-4.2667,29430.0
48.6667,-4.1667,29430.0
48.6167,-4.0833,29440.0
48.55,-4.1833,29440.0
48.6,-4.1167,29440.0
48.6333,-4.1,29440.0
48.6,-4.1333,29440.0
48.5667,-4.15,29440.0
48.4,-4.0833,29450.0
48.413,-3.9558,29450.0
48.3943,-4.1313,29450.0
48.3903,-4.4863,29455.0
48.3609,-4.2598,29460.0
48.3231,-4.2968,29460.0
48.3269,-4.1595,29460.0
48.3701,-4.2122,29460.0
48.3978,-4.2702,29460.0
48.3667,-4.1167,29460.0
48.3279,-4.2416,29460.0
48.3667,-4.3667,29470.0
48.3773,-4.3061,29470.0
48.4069,-4.3936,29480.0
48.4352,-4.3972,29490.0
47.9956,-4.0222,29500.0
48.1017,-3.9983,29510.0
48.0624,-3.9771,29510.0
48.0918,-4.0604,29510.0
48.067,-3.913,29510.0
48.1,-3.9833,29510.0
48.1667,-3.7833,29520.0
48.1876,-3.8179,29520.0
48.1379,-3.8348,29520.0
48.1667,-3.8833,29520.0
48.3198,-3.8572,29530.0
48.2849,-3.7742,29530.0
48.25,-3.8333,29530.0
48.2273,-3.7285,29530.0
48.2,-3.7167,29540.0
48.15,-4.2333,29550.0
48.2,-4.2833,29550.0
48.1,-4.2167,29550.0
48.1833,-4.2333,29550.0
48.0,-4.1,29551.0
48.0,-4.1,29552.0
48.0,-4.1,29553.0
48.0,-4.1,29554.0
48.0,-4.1,29555.0
48.0,-4.1,29556.0
48.0,-4.1,29557.0
48.0,-4.1,29558.0
48.0,-4.1,29559.0
48.246,-4.3164,29560.0
48.25,-4.2167,29560.0
48.2928,-4.2678,29560.0
48.2333,-4.35,29560.0
48.0,-4.1,29561.0
48.0,-4.1,29563.0
48.3152,-4.5494,29570.0
48.275,-4.5961,29570.0
48.2773,-4.0476,29590.0
48.25,-4.0833,29590.0
48.2946,-4.1793,29590.0
48.2333,-4.0667,29590.0
48.2667,-4.2,29590.0
48.5333,-3.7833,29600.0
48.5833,-3.8333,29600.0
48.5833,-3.8333,29600.0
48.5667,-3.8667,29600.0
48.3903,-4.4863,29602.0
48.3903,-4.4863,29606.0
48.3903,-4.4863,29609.0
48.5667,-3.7,29610.0
48.6019,-3.7562,29610.0
48.6667,-3.7082,29620.0
48.6167,-3.6667,29620.0
48.6473,-3.7164,29620.0
48.7,-3.7667,29630.0
48.7,-3.8,29630.0
48.4887,-3.6731,29640.0
48.444,-3.5851,29640.0
48.5167,-3.7167,29640.0
48.4336,-3.6784,29640.0
48.5667,-3.6167,29650.0
48.5176,-3.5858,29650.0
48.564,-3.6382,29650.0
48.5277,-3.6396,29650.0
48.6681,-3.9154,29660.0
48.6,-3.9,29670.0
48.6326,-3.9262,29670.0
48.626,-3.8606,29670.0
48.5833,-3.8333,29671.0
48.5833,-3.8333,29672.0
48.5833,-3.8333,29673.0
48.5833,-3.8333,29674.0
48.5833,-3.8333,29678.0
48.5833,-3.8333,29679.0
48.7238,-3.9871,29680.0
48.7238,-3.9871,29681.0
48.7238,-3.9871,29682.0
48.7238,-3.9871,29684.0
48.7238,-3.9871,29688.0
48.7238,-3.9871,29689.0
48.3611,-3.7458,29690.0
48.3581,-3.8509,29690.0
48.353,-3.6956,29690.0
48.3167,-3.7333,29690.0
48.3914,-3.8552,29690.0
48.4028,-3.7527,29690.0
48.3824,-3.9184,29690.0
47.9333,-4.15,29700.0
47.9833,-4.1833,29700.0
48.0167,-4.2167,29710.0
47.9391,-4.3093,29710.0
47.9833,-4.4167,29710.0
47.9833,-4.2667,29710.0
48.0161,-4.3586,29710.0
47.9998,-4.3364,29710.0
48.0187,-4.2661,29710.0
47.95,-4.3667,29710.0
47.8833,-4.3333,29720.0
47.9167,-4.3167,29720.0
47.9,-4.2833,29720.0
47.9167,-4.3667,29720.0
47.7986,-4.2811,29730.0
47.8167,-4.2667,29730.0
47.8167,-4.2167,29740.0
47.8333,-4.1667,29750.0
47.8167,-4.3333,29760.0
48.0164,-4.5384,29770.0
48.0251,-4.5614,29770.0
48.037,-4.6661,29770.0
48.028,-4.6088,29770.0
48.0558,-4.5929,29770.0
48.0481,-4.6472,29770.0
48.0167,-4.4833,29780.0
48.0757,-4.512,29790.0
48.05,-4.4333,29790.0
48.0409,-4.4871,29790.0
48.0343,-4.4349,29790.0
48.4,-4.2333,29800.0
48.4746,-4.2021,29800.0
48.45,-4.3333,29800.0
48.4525,-4.2525,29800.0
48.4833,-4.25,29800.0
48.4333,-4.2333,29800.0
48.4487,-4.1593,29800.0
48.5,-4.25,29800.0
48.4833,-4.3333,29800.0
48.45,-4.15,29800.0
48.4259,-4.3158,29800.0
48.4167,-4.1667,29800.0
48.3903,-4.4863,29801.0
48.3903,-4.4863,29802.0
48.3903,-4.4863,29803.0
48.3903,-4.4863,29804.0
48.3903,-4.4863,29806.0
48.3903,-4.4863,29807.0
48.3903,-4.4863,29808.0
48.3903,-4.4863,29809.0
48.4768,-4.7136,29810.0
48.4,-4.7167,29810.0
48.4473,-4.7604,29810.0
48.4333,-4.7333,29810.0
48.4254,-4.558,29820.0
48.4298,-4.5129,29820.0
48.3903,-4.4863,29824.0
48.3903,-4.4863,29825.0
48.3903,-4.4863,29827.0
48.5167,-4.6833,29830.0
48.5667,-4.6,29830.0
48.5613,-4.655,29830.0
48.5333,-4.65,29830.0
48.5333,-4.6,29830.0
48.2759,-3.5733,29833.0
48.2759,-3.5733,29834.0
48.2759,-3.5733,29835.0
48.2759,-3.5733,29836.0
48.2759,-3.5733,29837.0
48.2759,-3.5733,29839.0
48.4833,-4.75,29840.0
48.5347,-4.7254,29840.0
48.5,-4.7667,29840.0
48.4527,-4.4646,29850.0
48.5333,-4.45,29860.0
48.5024,-4.4266,29860.0
48.5347,-4.3701,29860.0
48.4987,-4.5041,29860.0
48.4717,-4.3723,29860.0
48.5709,-4.5223,29870.0
48.5873,-4.571,29870.0
48.5087,-4.5414,29870.0
48.55,-4.5333,29870.0
48.6329,-4.4088,29880.0
48.6,-4.5,29880.0
48.645,-4.3656,29890.0
48.6289,-4.2994,29890.0
48.6689,-4.3139,29890.0
48.65,-4.3167,29890.0
47.875,-3.9224,29900.0
47.85,-3.85,29910.0
47.8192,-3.7922,29920.0
47.85,-3.75,29930.0
47.9101,-3.9786,29940.0
47.9104,-4.1145,29950.0
47.8966,-4.064,29950.0
47.8753,-4.1058,29950.0
48.1,-3.8667,29970.0
47.8333,-4.1667,29980.0
48.0333,-4.85,29990.0
48.112,-1.6743,35000.0
48.112,-1.6743,35001.0
48.112,-1.6743,35002.0
48.112,-1.6743,35003.0
48.112,-1.6743,35004.0
48.112,-1.6743,35005.0
48.112,-1.6743,35006.0
48.112,-1.6743,35007.0
48.112,-1.6743,35008.0
48.112,-1.6743,35009.0
48.112,-1.6743,35010.0
48.112,-1.6743,35011.0
48.112,-1.6743,35012.0
48.112,-1.6743,35014.0
48.112,-1.6743,35015.0
48.112,-1.6743,35016.0
48.112,-1.6743,35018.0
48.112,-1.6743,35020.0
48.112,-1.6743,35021.0
48.112,-1.6743,35022.0
48.112,-1.6743,35023.0
48.112,-1.6743,35024.0
48.112,-1.6743,35026.0
48.112,-1.6743,35027.0
48.112,-1.6743,35028.0
48.112,-1.6743,35029.0
48.112,-1.6743,35030.0
48.112,-1.6743,35031.0
48.112,-1.6743,35032.0
48.112,-1.6743,35033.0
48.112,-1.6743,35034.0
48.112,-1.6743,35035.0
48.112,-1.6743,35039.0
48.112,-1.6743,35040.0
48.112,-1.6743,35042.0
48.112,-1.6743,35043.0
48.112,-1.6743,35044.0
48.112,-1.6743,35045.0
48.112,-1.6743,35046.0
48.112,-1.6743,35047.0
48.112,-1.6743,35049.0
48.112,-1.6743,35050.0
48.112,-1.6743,35051.0
48.112,-1.6743,35052.0
48.112,-1.6743,35053.0
48.112,-1.6743,35054.0
48.112,-1.6743,35055.0
48.112,-1.6743,35057.0
48.112,-1.6743,35058.0
48.112,-1.6743,35059.0
48.112,-1.6743,35063.0
48.112,-1.6743,35064.0
48.112,-1.6743,35065.0
48.112,-1.6743,35066.0
48.112,-1.6743,35067.0
48.112,-1.6743,35069.0
48.112,-1.6743,35070.0
48.112,-1.6743,35071.0
48.112,-1.6743,35073.0
48.112,-1.6743,35076.0
48.112,-1.6743,35078.0
48.112,-1.6743,35079.0
48.112,-1.6743,35080.0
48.112,-1.6743,35081.0
48.112,-1.6743,35082.0
48.112,-1.6743,35083.0
48.112,-1.6743,35084.0
48.112,-1.6743,35085.0
48.112,-1.6743,35086.0
48.112,-1.6743,35087.0
48.112,-1.6743,35088.0
48.112,-1.6743,35089.0
48.112,-1.6743,35090.0
48.112,-1.6743,35091.0
48.112,-1.6743,35092.0
48.112,-1.6743,35093.0
48.112,-1.6743,35094.0
48.112,-1.6743,35099.0
48.112,-1.6743,35101.0
48.112,-1.6743,35102.0
48.112,-1.6743,35103.0
48.112,-1.6743,35104.0
48.112,-1.6743,35105.0
48.112,-1.6743,35106.0
48.112,-1.6743,35108.0
48.112,-1.6743,35109.0
48.5948,-1.8419,35111.0
48.5645,-1.8617,35111.0
48.0708,-1.3929,35113.0
48.6176,-1.8507,35114.0
48.5694,-1.765,35120.0
48.5868,-1.6577,35120.0
48.5,-1.7,35120.0
48.605,-1.8022,35120.0
48.5525,-1.6984,35120.0
48.5476,-1.7502,35120.0
48.4737,-1.6496,35120.0
48.5126,-1.6609,35120.0
48.5878,-1.6332,35120.0
48.6063,-1.704,35120.0
48.5434,-1.8159,35120.0
48.5253,-1.7733,35120.0
47.9614,-1.1964,35130.0
47.9273,-1.3028,35130.0
47.9411,-1.2287,35130.0
47.9013,-1.2653,35130.0
47.9557,-1.3017,35130.0
47.9238,-1.2412,35130.0
47.9236,-1.2701,35130.0
47.9441,-1.1729,35130.0
47.9667,-1.2138,35130.0
48.0132,-1.7038,35131.0
48.0392,-1.7053,35131.0
48.1186,-1.7547,35132.0
48.2825,-1.1187,35133.0
48.3428,-1.3125,35133.0
48.3402,-1.2775,35133.0
48.2877,-1.2467,35133.0
48.3692,-1.1512,35133.0
48.3389,-1.158,35133.0
48.4157,-1.2541,35133.0
48.4053,-1.2637,35133.0
48.3478,-1.1021,35133.0
48.4125,-1.1525,35133.0
48.3193,-1.2163,35133.0
48.3646,-1.2129,35133.0
48.3944,-1.0653,35133.0
48.4273,-1.1921,35133.0
48.3109,-1.1274,35133.0
48.3356,-1.1224,35133.0
47.8832,-1.4407,35134.0
47.8549,-1.4805,35134.0
47.8873,-1.456,35134.0
48.0889,-1.6152,35135.0
48.0651,-1.7209,35136.0
48.1625,-1.979,35137.0
48.1844,-1.9196,35137.0
48.1795,-1.9448,35137.0
48.2467,-1.4656,35140.0
48.3424,-1.448,35140.0
48.304,-1.3652,35140.0
48.3135,-1.3085,35140.0
48.295,-1.4331,35140.0
48.328,-1.4259,35140.0
48.2901,-1.3684,35140.0
48.273,-1.2912,35140.0
48.2584,-1.4025,35140.0
48.2986,-1.3112,35140.0
48.3518,-1.3593,35140.0
47.9699,-1.4019,35150.0
47.9657,-1.6152,35150.0
48.0075,-1.4768,35150.0
47.9591,-1.4983,35150.0
48.0096,-1.4291,35150.0
47.9514,-1.537,35150.0
47.9573,-1.4248,35150.0
47.9791,-1.5841,35150.0
48.0673,-1.979,35160.0
48.1354,-1.952,35160.0
48.1453,-1.8989,35160.0
48.0703,-1.9317,35160.0
48.1085,-1.9283,35160.0
48.1354,-1.952,35161.0
48.1354,-1.952,35162.0
48.1354,-1.952,35163.0
48.1354,-1.952,35164.0
48.1354,-1.952,35166.0
48.1354,-1.952,35169.0
48.0242,-1.7459,35170.0
48.0242,-1.7459,35171.0
48.0242,-1.7459,35172.0
48.0242,-1.7459,35174.0
48.0242,-1.7459,35175.0
48.0392,-1.7053,35176.0
48.0392,-1.7053,35177.0
48.2876,-1.9866,35190.0
48.371,-1.9291,35190.0
48.2852,-1.8897,35190.0
48.3833,-1.8333,35190.0
48.2959,-1.9444,35190.0
48.2848,-1.931,35190.0
48.3719,-1.8754,35190.0
48.3444,-1.8272,35190.0
48.3371,-1.9337,35190.0
48.3093,-1.9421,35190.0
48.3407,-1.8933,35190.0
48.3286,-1.8363,35190.0
48.3131,-1.8983,35190.0
48.112,-1.6743,35200.0
48.112,-1.6743,35201.0
48.112,-1.6743,35202.0
48.112,-1.6743,35203.0
48.112,-1.6743,35204.0
48.112,-1.6743,35205.0
48.112,-1.6743,35207.0
48.112,-1.6743,35208.0
48.112,-1.6743,35209.0
48.2717,-1.2451,35210.0
48.2262,-1.2469,35210.0
48.273,-1.2008,35210.0
48.2033,-1.1472,35210.0
48.2241,-1.1769,35210.0
48.2659,-1.1414,35210.0
48.2167,-1.0833,35210.0
48.25,-1.2167,35210.0
48.1112,-1.4002,35220.0
48.142,-1.3396,35220.0
48.0951,-1.3728,35220.0
48.1165,-1.3614,35220.0
48.1112,-1.4002,35221.0
48.013,-1.5915,35230.0
47.9951,-1.6142,35230.0
48.05,-1.6667,35230.0
47.9989,-1.6678,35230.0
48.019,-1.6516,35230.0
48.15,-1.5833,35235.0
48.1212,-1.603,35236.0
47.9195,-1.4298,35240.0
47.9139,-1.3797,35240.0
47.949,-1.3636,35240.0
48.2425,-1.5614,35250.0
48.2942,-1.6346,35250.0
48.272,-1.6597,35250.0
48.263,-1.6094,35250.0
48.2167,-1.5797,35250.0
48.2315,-1.6098,35250.0
48.2928,-1.5896,35250.0
48.2115,-1.6293,35250.0
48.2491,-1.6589,35250.0
48.676,-1.8523,35260.0
48.4127,-1.7442,35270.0
48.4665,-1.7677,35270.0
48.396,-1.6989,35270.0
48.4117,-1.8138,35270.0
48.4495,-1.7276,35270.0
48.4333,-1.7,35270.0
48.3945,-1.6504,35270.0
48.4497,-1.6624,35270.0
48.1769,-2.1738,35290.0
48.1269,-2.1579,35290.0
48.249,-2.1424,35290.0
48.2075,-2.1395,35290.0
48.1321,-2.2227,35290.0
48.1897,-2.1949,35290.0
48.35,-1.2,35300.0
48.35,-1.2,35301.0
48.35,-1.2,35302.0
48.35,-1.2,35303.0
48.35,-1.2,35304.0
48.35,-1.2,35305.0
48.35,-1.2,35306.0
48.35,-1.2,35309.0
48.0544,-1.7857,35310.0
48.0488,-1.8644,35310.0
48.105,-1.8716,35310.0
48.0292,-1.9318,35310.0
48.0757,-1.8429,35310.0
47.8873,-1.6854,35320.0
47.8877,-1.5058,35320.0
47.9153,-1.5856,35320.0
47.9278,-1.608,35320.0
47.8555,-1.5111,35320.0
47.9333,-1.6667,35320.0
47.8702,-1.5988,35320.0
47.8818,-1.6595,35320.0
47.9,-1.6167,35320.0
47.8833,-1.55,35320.0
47.8924,-1.991,35330.0
47.9286,-1.9408,35330.0
47.853,-2.0052,35330.0
47.9365,-2.08,35330.0
47.8892,-2.0429,35330.0
47.8969,-1.9694,35330.0
47.9503,-1.9763,35330.0
47.9363,-2.0089,35330.0
47.8768,-2.0833,35330.0
48.2545,-1.5156,35340.0
48.2132,-1.5084,35340.0
48.1833,-1.4333,35340.0
48.2132,-1.5084,35341.0
48.2132,-1.5084,35342.0
48.2132,-1.5084,35345.0
48.2132,-1.5084,35349.0
48.6047,-1.894,35350.0
48.6379,-1.9045,35350.0
48.6747,-1.9109,35350.0
48.1993,-2.0448,35360.0
48.267,-2.0662,35360.0
48.2282,-2.0596,35360.0
48.2509,-1.9963,35360.0
48.2093,-1.9908,35360.0
48.2123,-1.9909,35360.0
48.2128,-1.9922,35360.0
48.1728,-2.0289,35360.0
48.1669,-2.0643,35360.0
48.0612,-1.2671,35370.0
48.0123,-1.1668,35370.0
47.9882,-1.1238,35370.0
48.0833,-1.1,35370.0
48.0603,-1.194,35370.0
48.1031,-1.0613,35370.0
48.0083,-1.0901,35370.0
48.057,-1.146,35370.0
48.0337,-1.0373,35370.0
48.0181,-2.1711,35380.0
48.0389,-2.0063,35380.0
48.0012,-2.0991,35380.0
47.9833,-2.0333,35380.0
48.05,-2.05,35380.0
47.7623,-1.6882,35390.0
47.7303,-1.8252,35390.0
47.7662,-1.6229,35390.0
47.7239,-1.7321,35390.0
48.65,-2.0167,35400.0
48.65,-2.0167,35401.0
48.65,-2.0167,35402.0
48.65,-2.0167,35403.0
48.65,-2.0167,35404.0
48.65,-2.0167,35405.0
48.65,-2.0167,35406.0
48.65,-2.0167,35407.0
48.65,-2.0167,35408.0
48.65,-2.0167,35409.0
48.0463,-1.5044,35410.0
48.0436,-1.462,35410.0
48.0618,-1.522,35410.0
48.0411,-1.5471,35410.0
48.0554,-1.4503,35410.0
48.65,-2.0167,35411.0
48.65,-2.0167,35412.0
48.65,-2.0167,35413.0
48.65,-2.0167,35414.0
48.65,-2.0167,35415.0
48.65,-2.0167,35416.0
48.65,-2.0167,35417.0
48.65,-2.0167,35418.0
48.65,-2.0167,35419.0
48.5105,-1.1812,35420.0
48.4602,-1.219,35420.0
48.45,-1.1,35420.0
48.5074,-1.2433,35420.0
48.4874,-1.1888,35420.0
48.4656,-1.2621,35420.0
48.4927,-1.2946,35420.0
48.4805,-1.1254,35420.0
48.5755,-1.884,35430.0
48.5478,-1.952,35430.0
48.5993,-1.9737,35430.0
48.5702,-1.9721,35430.0
48.5873,-1.9241,35430.0
48.5608,-1.9284,35430.0
48.5993,-1.9737,35431.0
48.5993,-1.9737,35432.0
48.5993,-1.9737,35433.0
48.5993,-1.9737,35435.0
48.5993,-1.9737,35439.0
48.2994,-1.7187,35440.0
48.3284,-1.6407,35440.0
48.357,-1.7149,35440.0
48.3079,-1.6688,35440.0
48.1931,-1.3701,35450.0
48.159,-1.2888,35450.0
48.1782,-1.3054,35450.0
48.2194,-1.3444,35450.0
48.237,-1.3022,35450.0
48.35,-1.4,35460.0
48.4373,-1.3443,35460.0
48.365,-1.4094,35460.0
48.4589,-1.365,35460.0
48.3596,-1.3802,35460.0
48.4623,-1.4409,35460.0
48.4017,-1.3281,35460.0
48.4116,-1.3702,35460.0
48.4222,-1.4756,35460.0
48.4423,-1.3084,35460.0
47.8041,-1.7416,35470.0
47.8442,-1.6849,35470.0
47.895,-1.7488,35470.0
47.8247,-1.8086,35480.0
47.8264,-1.8422,35480.0
47.824,-1.8109,35480.0
47.8769,-1.7879,35480.0
48.376,-1.4981,35490.0
48.3325,-1.5354,35490.0
48.3418,-1.4891,35490.0
48.3763,-1.4611,35490.0
48.2974,-1.5197,35490.0
48.1882,-1.2379,35500.0
48.0809,-1.3076,35500.0
48.0974,-1.1248,35500.0
48.1833,-1.1167,35500.0
48.1518,-1.2395,35500.0
48.1468,-1.3119,35500.0
48.1163,-1.2517,35500.0
48.0948,-1.2958,35500.0
48.1333,-1.1,35500.0
48.1178,-1.2058,35500.0
48.168,-1.1916,35500.0
48.1178,-1.2058,35501.0
48.1178,-1.2058,35502.0
48.1178,-1.2058,35503.0
48.1178,-1.2058,35504.0
48.1178,-1.2058,35505.0
48.1178,-1.2058,35506.0
48.1178,-1.2058,35507.0
48.1178,-1.2058,35509.0
48.1212,-1.603,35510.0
48.1212,-1.603,35511.0
48.1212,-1.603,35512.0
48.1212,-1.603,35513.0
48.1212,-1.603,35514.0
48.1212,-1.603,35515.0
48.1212,-1.603,35516.0
48.1212,-1.603,35517.0
48.1212,-1.603,35518.0
48.1212,-1.603,35519.0
48.2183,-1.7551,35520.0
48.2465,-1.725,35520.0
48.1771,-1.7314,35520.0
48.2177,-1.695,35520.0
48.1508,-1.6871,35521.0
48.1211,-1.4597,35530.0
48.1122,-1.5233,35530.0
48.1084,-1.4809,35530.0
48.1122,-1.5233,35531.0
48.1122,-1.5233,35532.0
48.1122,-1.5233,35533.0
48.1122,-1.5233,35538.0
48.1122,-1.5233,35539.0
48.486,-1.8364,35540.0
48.5268,-1.8477,35540.0
48.5148,-1.8995,35540.0
47.7658,-1.961,35550.0
47.7538,-1.8816,35550.0
47.8095,-1.9464,35550.0
47.7765,-2.0787,35550.0
47.8143,-2.0198,35550.0
47.8516,-1.9429,35550.0
47.8667,-1.8833,35550.0
48.4261,-1.5743,35560.0
48.4133,-1.6252,35560.0
48.4603,-1.4835,35560.0
48.3667,-1.5667,35560.0
48.3845,-1.6054,35560.0
48.4669,-1.5032,35560.0
48.4,-1.5167,35560.0
48.0889,-1.6152,35571.0
48.0889,-1.6152,35572.0
48.0889,-1.6152,35573.0
48.0889,-1.6152,35574.0
48.1212,-1.603,35576.0
48.1212,-1.603,35577.0
48.1212,-1.603,35578.0
48.0889,-1.6152,35579.0
47.9783,-1.8719,35580.0
47.9676,-1.7953,35580.0
47.9055,-1.7882,35580.0
47.9201,-1.8616,35580.0
47.9859,-1.9311,35580.0
48.0064,-1.8463,35580.0
48.1796,-1.8538,35590.0
48.127,-1.8135,35590.0
48.1249,-1.8662,35590.0
48.1538,-1.8248,35590.0
47.6943,-2.0019,35600.0
47.7036,-2.0705,35600.0
47.65,-2.0833,35600.0
47.65,-2.0833,35601.0
47.65,-2.0833,35602.0
47.65,-2.0833,35603.0
47.65,-2.0833,35605.0
47.65,-2.0833,35606.0
48.5113,-1.5447,35610.0
48.5887,-1.5921,35610.0
48.552,-1.5854,35610.0
48.51,-1.5232,35610.0
48.5,-1.6,35610.0
48.5331,-1.5653,35610.0
48.5672,-1.5498,35610.0
47.8305,-1.5587,35620.0
47.808,-1.5394,35620.0
48.292,-1.8225,35630.0
48.2711,-1.855,35630.0
48.3,-1.8,35630.0
48.2484,-1.7817,35630.0
48.2495,-1.8239,35630.0
48.2669,-1.8367,35630.0
48.2917,-1.8506,35630.0
48.288,-1.8673,35630.0
47.8591,-1.2809,35640.0
47.8293,-1.3191,35640.0
47.8548,-1.2232,35640.0
47.8167,-1.25,35640.0
48.1023,-1.7973,35650.0
48.1023,-1.7973,35651.0
48.1023,-1.7973,35652.0
48.1023,-1.7973,35653.0
48.1023,-1.7973,35659.0
47.7206,-1.8501,35660.0
47.7201,-1.9755,35660.0
47.7,-1.9333,35660.0
48.0355,-1.3808,35680.0
48.0031,-1.3726,35680.0
47.9962,-1.2425,35680.0
48.0365,-1.2658,35680.0
48.049,-1.3309,35680.0
48.0096,-1.2898,35680.0
48.1333,-1.537,35690.0
48.112,-1.6743,35700.0
48.112,-1.6743,35701.0
48.112,-1.6743,35702.0
48.112,-1.6743,35703.0
48.112,-1.6743,35704.0
48.112,-1.6743,35705.0
48.112,-1.6743,35706.0
48.112,-1.6743,35707.0
48.112,-1.6743,35708.0
48.112,-1.6743,35709.0
48.112,-1.6743,35711.0
48.4128,-1.9241,35720.0
48.4464,-1.9128,35720.0
48.3973,-1.903,35720.0
48.4579,-1.8282,35720.0
48.4804,-1.8836,35720.0
48.5786,-2.0581,35730.0
48.1485,-1.7733,35740.0
48.1485,-1.7733,35741.0
48.1485,-1.7733,35742.0
48.1485,-1.7733,35743.0
48.1485,-1.7733,35744.0
48.1186,-1.7547,35746.0
48.1134,-2.0661,35750.0
48.1298,-2.0349,35750.0
48.1341,-2.0824,35750.0
48.1,-2.1,35750.0
48.111,-2.1269,35750.0
48.1508,-1.6871,35760.0
48.1559,-1.7146,35760.0
48.1508,-1.6871,35761.0
48.1508,-1.6871,35762.0
48.1508,-1.6871,35763.0
48.1508,-1.6871,35764.0
48.1508,-1.6871,35765.0
48.1508,-1.6871,35766.0
48.1508,-1.6871,35767.0
48.1508,-1.6871,35768.0
48.1508,-1.6871,35769.0
48.0451,-1.6006,35770.0
48.0451,-1.6006,35771.0
48.0451,-1.6006,35772.0
48.6064,-2.0364,35780.0
48.6381,-2.1139,35800.0
48.6314,-2.0614,35800.0
48.6219,-2.1343,35800.0
48.6314,-2.0614,35801.0
48.6314,-2.0614,35802.0
48.6314,-2.0614,35803.0
48.1805,-1.6383,35830.0
48.1805,-1.6383,35831.0
48.1805,-1.6383,35832.0
48.1508,-1.6871,35833.0
48.2449,-1.8526,35850.0
48.2162,-1.8923,35850.0
48.1918,-1.8291,35850.0
48.2193,-1.7895,35850.0
48.2493,-1.9496,35850.0
48.5783,-2.0088,35870.0
47.9785,-1.7168,35890.0
47.9293,-1.7453,35890.0
48.112,-1.6743,35900.0
48.112,-1.6743,35901.0
48.112,-1.6743,35902.0
48.112,-1.6743,35903.0
48.112,-1.6743,35904.0
48.112,-1.6743,35905.0
48.112,-1.6743,35906.0
48.112,-1.6743,35907.0
48.112,-1.6743,35908.0
48.112,-1.6743,35909.0
48.112,-1.6743,35911.0
48.112,-1.6743,35912.0
48.112,-1.6743,35913.0
48.112,-1.6743,35914.0
48.112,-1.6743,35915.0
48.112,-1.6743,35916.0
48.112,-1.6743,35917.0
48.112,-1.6743,35918.0
48.112,-1.6743,35919.0
48.112,-1.6743,35920.0
48.112,-1.6743,35921.0
48.6017,-1.773,35960.0
48.112,-1.6743,35998.0
47.6579,-2.7557,56000.0
47.6579,-2.7557,56001.0
47.6579,-2.7557,56002.0
47.6579,-2.7557,56003.0
47.6579,-2.7557,56004.0
47.6579,-2.7557,56005.0
47.6579,-2.7557,56006.0
47.6579,-2.7557,56007.0
47.6579,-2.7557,56008.0
47.6579,-2.7557,56009.0
47.6579,-2.7557,56010.0
47.6579,-2.7557,56016.0
47.6579,-2.7557,56017.0
47.6579,-2.7557,56018.0
47.6579,-2.7557,56019.0
47.6579,-2.7557,56020.0
